"","Date","Ticker","Price"
"3948",20120904,"IBM",194.53999
"3949",20120905,"IBM",195.03999
"3950",20120906,"IBM",199.10001
"3951",20120907,"IBM",199.5
"3952",20120910,"IBM",200.95
"3953",20120911,"IBM",203.27
"3954",20120912,"IBM",203.77
"3955",20120913,"IBM",206.36
"3956",20120914,"IBM",206.81
"3957",20120917,"IBM",207.14999
"3958",20120918,"IBM",207.07001
"3959",20120919,"IBM",206.42999
"3960",20120920,"IBM",206.17999
"3961",20120921,"IBM",205.98
"3962",20120924,"IBM",205.28999
"3963",20120925,"IBM",204.98
"3964",20120926,"IBM",204
"3965",20120927,"IBM",205.91
"3966",20120928,"IBM",207.45
"3967",20121001,"IBM",210.47
"3968",20121002,"IBM",209.84
"3969",20121003,"IBM",210.50999
"3970",20121004,"IBM",210.39
"3971",20121005,"IBM",210.59
"3972",20121008,"IBM",209.82001
"3973",20121009,"IBM",207.99001
"3974",20121010,"IBM",205.82001
"3975",20121011,"IBM",205.75999
"3976",20121012,"IBM",207.8
"3977",20121015,"IBM",208.92999
"3978",20121016,"IBM",211
"3979",20121017,"IBM",200.63
"3980",20121018,"IBM",194.96001
"3981",20121019,"IBM",193.36
"3982",20121022,"IBM",194.39999
"3983",20121023,"IBM",191.25
"3984",20121024,"IBM",190.72
"3985",20121025,"IBM",191.60001
"3986",20121026,"IBM",193.27
"3987",20121031,"IBM",194.53
"3988",20121101,"IBM",197.14999
"3989",20121102,"IBM",193.42999
"3990",20121105,"IBM",194.14
"3991",20121106,"IBM",195.07001
"3992",20121107,"IBM",191.16
"3993",20121108,"IBM",190.10001
"3994",20121109,"IBM",189.64
"3995",20121112,"IBM",189.25
"3996",20121113,"IBM",188.32001
"3997",20121114,"IBM",185.50999
"3998",20121115,"IBM",185.85001
"3999",20121116,"IBM",186.94
"4000",20121119,"IBM",190.35001
"4001",20121120,"IBM",189.2
"4002",20121121,"IBM",190.28999
"4003",20121123,"IBM",193.49001
"4004",20121126,"IBM",192.88
"4005",20121127,"IBM",191.23
"4006",20121128,"IBM",191.98
"4007",20121129,"IBM",191.53
"4008",20121130,"IBM",190.07001
"4009",20121203,"IBM",189.48
"4010",20121204,"IBM",189.36
"4011",20121205,"IBM",188.64999
"4012",20121206,"IBM",189.7
"4013",20121207,"IBM",191.95
"4014",20121210,"IBM",192.62
"4015",20121211,"IBM",194.2
"4016",20121212,"IBM",192.95
"4017",20121213,"IBM",191.99001
"4018",20121214,"IBM",191.75999
"4019",20121217,"IBM",193.62
"4020",20121218,"IBM",195.69
"4021",20121219,"IBM",195.08
"4022",20121220,"IBM",194.77
"4023",20121221,"IBM",193.42
"4024",20121224,"IBM",192.39999
"4025",20121226,"IBM",191.95
"4026",20121227,"IBM",192.71001
"4027",20121228,"IBM",189.83
"4028",20121231,"IBM",191.55
"4029",20130102,"IBM",196.35001
"4030",20130103,"IBM",195.27
"4031",20130104,"IBM",193.99001
"4032",20130107,"IBM",193.14
"4033",20130108,"IBM",192.87
"4034",20130109,"IBM",192.32001
"4035",20130110,"IBM",192.88
"4036",20130111,"IBM",194.45
"4037",20130114,"IBM",192.62
"4038",20130115,"IBM",192.5
"4039",20130116,"IBM",192.59
"4040",20130117,"IBM",193.64999
"4041",20130118,"IBM",194.47
"4042",20130122,"IBM",196.08
"4043",20130123,"IBM",204.72
"4044",20130124,"IBM",204.42
"4045",20130125,"IBM",204.97
"4046",20130128,"IBM",204.92999
"4047",20130129,"IBM",203.89999
"4048",20130130,"IBM",203.52
"4049",20130131,"IBM",203.07001
"4050",20130201,"IBM",205.17999
"4051",20130204,"IBM",203.78999
"4052",20130205,"IBM",202.78999
"4053",20130206,"IBM",201.02
"4054",20130207,"IBM",199.74001
"4055",20130208,"IBM",201.67999
"4056",20130211,"IBM",200.16
"4057",20130212,"IBM",200.03999
"4058",20130213,"IBM",200.09
"4059",20130214,"IBM",199.64999
"4060",20130215,"IBM",200.98
"4061",20130219,"IBM",200.32001
"4062",20130220,"IBM",199.31
"4063",20130221,"IBM",198.33
"4064",20130222,"IBM",201.09
"4065",20130225,"IBM",197.50999
"4066",20130226,"IBM",199.14
"4067",20130227,"IBM",202.33
"4068",20130228,"IBM",200.83
"4069",20130301,"IBM",202.91
"4070",20130304,"IBM",205.19
"4071",20130305,"IBM",206.53
"4072",20130306,"IBM",208.38
"4073",20130307,"IBM",209.42
"4074",20130308,"IBM",210.38
"4075",20130311,"IBM",210.08
"4076",20130312,"IBM",210.55
"4077",20130313,"IBM",212.06
"4078",20130314,"IBM",215.8
"4079",20130315,"IBM",214.92
"4080",20130318,"IBM",213.21001
"4081",20130319,"IBM",213.44
"4082",20130320,"IBM",215.06
"4083",20130321,"IBM",212.25999
"4084",20130322,"IBM",212.08
"4085",20130325,"IBM",210.74001
"4086",20130326,"IBM",212.36
"4087",20130327,"IBM",210.89
"4088",20130328,"IBM",213.3
"4089",20130401,"IBM",212.38
"4090",20130402,"IBM",214.36
"4091",20130403,"IBM",212.66
"4092",20130404,"IBM",211.31
"4093",20130405,"IBM",209.41
"4094",20130408,"IBM",209.32001
"4095",20130409,"IBM",209.22
"4096",20130410,"IBM",212
"4097",20130411,"IBM",212.92
"4098",20130412,"IBM",211.38
"4099",20130415,"IBM",209.25999
"4100",20130416,"IBM",212
"4101",20130417,"IBM",209.67
"4102",20130418,"IBM",207.14999
"4103",20130419,"IBM",190
"4104",20130422,"IBM",187.83
"4105",20130423,"IBM",191.61
"4106",20130424,"IBM",191.71001
"4107",20130425,"IBM",193.95
"4108",20130426,"IBM",194.31
"4109",20130429,"IBM",199.14999
"4110",20130430,"IBM",202.53999
"4111",20130501,"IBM",199.63
"4112",20130502,"IBM",202.39
"4113",20130503,"IBM",204.50999
"4114",20130506,"IBM",202.78
"4115",20130507,"IBM",203.63
"4116",20130508,"IBM",204.82001
"4117",20130509,"IBM",203.24001
"4118",20130510,"IBM",204.47
"4119",20130513,"IBM",202.47
"4120",20130514,"IBM",203.21001
"4121",20130515,"IBM",203.32001
"4122",20130516,"IBM",204.69
"4123",20130517,"IBM",208.44
"4124",20130520,"IBM",207.60001
"4125",20130521,"IBM",208.64999
"4126",20130522,"IBM",206.99001
"4127",20130523,"IBM",206.16
"4128",20130524,"IBM",205.72
"4129",20130528,"IBM",207.78
"4130",20130529,"IBM",207.92
"4131",20130530,"IBM",209.36
"4132",20130531,"IBM",208.02
"4133",20130603,"IBM",208.95
"4134",20130604,"IBM",206.19
"4135",20130605,"IBM",202.74001
"4136",20130606,"IBM",203.8
"4137",20130607,"IBM",206.35001
"4138",20130610,"IBM",205.02
"4139",20130611,"IBM",203.98
"4140",20130612,"IBM",201.2
"4141",20130613,"IBM",203.77
"4142",20130614,"IBM",202.2
"4143",20130617,"IBM",203.03999
"4144",20130618,"IBM",204.87
"4145",20130619,"IBM",201.94
"4146",20130620,"IBM",197.35001
"4147",20130621,"IBM",195.46001
"4148",20130624,"IBM",193.53999
"4149",20130625,"IBM",194.98
"4150",20130626,"IBM",194.86
"4151",20130627,"IBM",195.64999
"4152",20130628,"IBM",191.11
"4153",20130701,"IBM",191.28
"4154",20130702,"IBM",191.5
"4155",20130703,"IBM",193.25
"4156",20130705,"IBM",194.92999
"4157",20130708,"IBM",194.98
"4158",20130709,"IBM",191.3
"4159",20130710,"IBM",192.25
"4160",20130711,"IBM",192.8
"4161",20130712,"IBM",192.07001
"4162",20130715,"IBM",194
"4163",20130716,"IBM",193.85001
"4164",20130717,"IBM",194.55
"4165",20130718,"IBM",197.99001
"4166",20130719,"IBM",193.53999
"4167",20130722,"IBM",194.09
"4168",20130723,"IBM",194.98
"4169",20130724,"IBM",196.61
"4170",20130725,"IBM",197.22
"4171",20130726,"IBM",197.35001
"4172",20130729,"IBM",196.21001
"4173",20130730,"IBM",196.00999
"4174",20130731,"IBM",195.03999
"4175",20130801,"IBM",195.81
"4176",20130802,"IBM",195.16
"4177",20130805,"IBM",195.5
"4178",20130806,"IBM",190.99001
"4179",20130807,"IBM",188.56
"4180",20130808,"IBM",187.92999
"4181",20130809,"IBM",187.82001
"4182",20130812,"IBM",189.09
"4183",20130813,"IBM",188.42
"4184",20130814,"IBM",187.53
"4185",20130815,"IBM",185.78999
"4186",20130816,"IBM",185.34
"4187",20130819,"IBM",184.23
"4188",20130820,"IBM",184.56
"4189",20130821,"IBM",184.86
"4190",20130822,"IBM",185.19
"4191",20130823,"IBM",185.42
"4192",20130826,"IBM",184.74001
"4193",20130827,"IBM",182.74001
"4194",20130828,"IBM",182.16
"4195",20130829,"IBM",182.64
"4196",20130830,"IBM",182.27
"4197",20130903,"IBM",183.96001
"4198",20130904,"IBM",183.13
"4199",20130905,"IBM",184.14999
"4200",20130906,"IBM",183.03
"4201",20130909,"IBM",184.98
"4202",20130910,"IBM",186.60001
"4203",20130911,"IBM",190.7
"4204",20130912,"IBM",190.73
"4205",20130913,"IBM",192.17
"4206",20130916,"IBM",193.14999
"4207",20130917,"IBM",192.16
"4208",20130918,"IBM",194.42
"4209",20130919,"IBM",193.39
"4210",20130920,"IBM",190.02
"4211",20130923,"IBM",190.99001
"4212",20130924,"IBM",189.97
"4213",20130925,"IBM",189.47
"4214",20130926,"IBM",190.22
"4215",20130927,"IBM",186.92
"4216",20130930,"IBM",185.17999
"4217",20131001,"IBM",186.38
"4218",20131002,"IBM",184.96001
"4219",20131003,"IBM",183.86
"4220",20131004,"IBM",184.10001
"4221",20131007,"IBM",182.00999
"4222",20131008,"IBM",178.72
"4223",20131009,"IBM",181.32001
"4224",20131010,"IBM",184.77
"4225",20131011,"IBM",186.16
"4226",20131014,"IBM",186.97
"4227",20131015,"IBM",184.66
"4228",20131016,"IBM",186.73
"4229",20131017,"IBM",174.83
"4230",20131018,"IBM",173.78
"4231",20131021,"IBM",172.86
"4232",20131022,"IBM",174.97
"4233",20131023,"IBM",175.77
"4234",20131024,"IBM",177.8
"4235",20131025,"IBM",176.85001
"4236",20131028,"IBM",177.35001
"4237",20131029,"IBM",182.12
"4238",20131030,"IBM",180.14999
"4239",20131031,"IBM",179.21001
"4240",20131101,"IBM",179.23
"4241",20131104,"IBM",180.27
"4242",20131105,"IBM",177.85001
"4243",20131106,"IBM",179.19
"4244",20131107,"IBM",180
"4245",20131108,"IBM",179.99001
"4246",20131111,"IBM",182.88
"4247",20131112,"IBM",183.07001
"4248",20131113,"IBM",183.55
"4249",20131114,"IBM",182.21001
"4250",20131115,"IBM",183.19
"4251",20131118,"IBM",184.47
"4252",20131119,"IBM",185.25
"4253",20131120,"IBM",185.19
"4254",20131121,"IBM",184.13
"4255",20131122,"IBM",181.3
"4256",20131125,"IBM",178.94
"4257",20131126,"IBM",177.31
"4258",20131127,"IBM",178.97
"4259",20131129,"IBM",179.67999
"4260",20131202,"IBM",177.48
"4261",20131203,"IBM",176.08
"4262",20131204,"IBM",175.74001
"4263",20131205,"IBM",176.08
"4264",20131206,"IBM",177.67
"4265",20131209,"IBM",177.46001
"4266",20131210,"IBM",177.12
"4267",20131211,"IBM",175.2
"4268",20131212,"IBM",173.37
"4269",20131213,"IBM",172.8
"4270",20131216,"IBM",177.85001
"4271",20131217,"IBM",175.75999
"4272",20131218,"IBM",178.7
"4273",20131219,"IBM",180.22
"4274",20131220,"IBM",180.02
"4275",20131223,"IBM",182.23
"4276",20131224,"IBM",183.22
"4277",20131226,"IBM",185.35001
"4278",20131227,"IBM",185.08
"4279",20131230,"IBM",186.41
"4280",20131231,"IBM",187.57001
"4281",20140102,"IBM",185.53
"4282",20140103,"IBM",186.64
"4283",20140106,"IBM",186
"4284",20140107,"IBM",189.71001
"4285",20140108,"IBM",187.97
"4286",20140109,"IBM",187.38
"4287",20140110,"IBM",187.25999
"4288",20140113,"IBM",184.16
"4289",20140114,"IBM",185.92
"4290",20140115,"IBM",187.74001
"4291",20140116,"IBM",188.75999
"4292",20140117,"IBM",190.09
"4293",20140121,"IBM",188.42999
"4294",20140122,"IBM",182.25
"4295",20140123,"IBM",182.73
"4296",20140124,"IBM",179.64
"4297",20140127,"IBM",177.89999
"4298",20140128,"IBM",176.85001
"4299",20140129,"IBM",176.39999
"4300",20140130,"IBM",177.36
"4301",20140131,"IBM",176.67999
"4302",20140203,"IBM",172.89999
"4303",20140204,"IBM",172.84
"4304",20140205,"IBM",174.24001
"4305",20140206,"IBM",174.67
"4306",20140207,"IBM",177.25
"4307",20140210,"IBM",177.14
"4308",20140211,"IBM",179.7
"4309",20140212,"IBM",180.24001
"4310",20140213,"IBM",181.84
"4311",20140214,"IBM",183.69
"4312",20140218,"IBM",183.19
"4313",20140219,"IBM",182.95
"4314",20140220,"IBM",184.25999
"4315",20140221,"IBM",182.78999
"4316",20140224,"IBM",183.45
"4317",20140225,"IBM",183.23
"4318",20140226,"IBM",184.06
"4319",20140227,"IBM",185.27
"4320",20140228,"IBM",185.17
"4321",20140303,"IBM",184.25999
"4322",20140304,"IBM",186.44
"4323",20140305,"IBM",187.14
"4324",20140306,"IBM",187.64
"4325",20140307,"IBM",187.67999
"4326",20140310,"IBM",186.39
"4327",20140311,"IBM",186.75999
"4328",20140312,"IBM",186.22
"4329",20140313,"IBM",183.89999
"4330",20140314,"IBM",182.21001
"4331",20140317,"IBM",185.81
"4332",20140318,"IBM",186.81
"4333",20140319,"IBM",184.71001
"4334",20140320,"IBM",187.89999
"4335",20140321,"IBM",186.67
"4336",20140324,"IBM",188.25
"4337",20140325,"IBM",195.03999
"4338",20140326,"IBM",192.62
"4339",20140327,"IBM",189.83
"4340",20140328,"IBM",190.45
"4341",20140331,"IBM",192.49001
"4342",20140401,"IBM",194.5
"4343",20140402,"IBM",193.55
"4344",20140403,"IBM",192.69
"4345",20140404,"IBM",191.77
"4346",20140407,"IBM",194.52
"4347",20140408,"IBM",193.28999
"4348",20140409,"IBM",196.64
"4349",20140410,"IBM",195.67999
"4350",20140411,"IBM",195.19
"4351",20140414,"IBM",197.77
"4352",20140415,"IBM",197.02
"4353",20140416,"IBM",196.39999
"4354",20140417,"IBM",190.00999
"4355",20140421,"IBM",192.27
"4356",20140422,"IBM",192.14999
"4357",20140423,"IBM",191.73
"4358",20140424,"IBM",190.22
"4359",20140425,"IBM",189.63
"4360",20140428,"IBM",193.14
"4361",20140429,"IBM",195.11
"4362",20140430,"IBM",196.47
"4363",20140501,"IBM",193.53
"4364",20140502,"IBM",191.44
"4365",20140505,"IBM",191.25999
"4366",20140506,"IBM",190.03
"4367",20140507,"IBM",189.3
"4368",20140508,"IBM",188.91
"4369",20140509,"IBM",190.08
"4370",20140512,"IBM",192.57001
"4371",20140513,"IBM",192.19
"4372",20140514,"IBM",188.72
"4373",20140515,"IBM",186.46001
"4374",20140516,"IBM",187.06
"4375",20140519,"IBM",187
"4376",20140520,"IBM",184.89
"4377",20140521,"IBM",186.39
"4378",20140522,"IBM",185.67999
"4379",20140523,"IBM",185.94
"4380",20140527,"IBM",184.78
"4381",20140528,"IBM",183.08
"4382",20140529,"IBM",183.75999
"4383",20140530,"IBM",184.36
"4384",20140602,"IBM",185.69
"4385",20140603,"IBM",184.37
"4386",20140604,"IBM",184.50999
"4387",20140605,"IBM",185.98
"4388",20140606,"IBM",186.37
"4389",20140609,"IBM",186.22
"4390",20140610,"IBM",184.28999
"4391",20140611,"IBM",182.25
"4392",20140612,"IBM",181.22
"4393",20140613,"IBM",182.56
"4394",20140616,"IBM",182.35001
"4395",20140617,"IBM",182.25999
"4396",20140618,"IBM",183.60001
"4397",20140619,"IBM",182.82001
"4398",20140620,"IBM",181.55
"4399",20140623,"IBM",182.14
"4400",20140624,"IBM",180.88
"4401",20140625,"IBM",180.72
"4402",20140626,"IBM",180.37
"4403",20140627,"IBM",181.71001
"4404",20140630,"IBM",181.27
"4405",20140701,"IBM",186.35001
"4406",20140702,"IBM",188.39
"4407",20140703,"IBM",188.53
"4408",20140707,"IBM",188.03999
"4409",20140708,"IBM",187.22
"4410",20140709,"IBM",188.42
"4411",20140710,"IBM",187.7
"4412",20140711,"IBM",188
"4413",20140714,"IBM",189.86
"4414",20140715,"IBM",188.49001
"4415",20140716,"IBM",192.36
"4416",20140717,"IBM",192.49001
"4417",20140718,"IBM",192.5
"4418",20140721,"IBM",190.85001
"4419",20140722,"IBM",194.09
"4420",20140723,"IBM",193.63
"4421",20140724,"IBM",195.24001
"4422",20140725,"IBM",194.39999
"4423",20140728,"IBM",195.78
"4424",20140729,"IBM",194.57001
"4425",20140730,"IBM",194
"4426",20140731,"IBM",191.67
"4427",20140801,"IBM",189.14999
"4428",20140804,"IBM",189.64
"4429",20140805,"IBM",187.10001
"4430",20140806,"IBM",185.97
"4431",20140807,"IBM",184.3
"4432",20140808,"IBM",186.63
"4433",20140811,"IBM",187.47
"4434",20140812,"IBM",187.34
"4435",20140813,"IBM",187.95
"4436",20140814,"IBM",187.88
"4437",20140815,"IBM",187.38
"4438",20140818,"IBM",189.36
"4439",20140819,"IBM",190.07001
"4440",20140820,"IBM",190.10001
"4441",20140821,"IBM",191.23
"4442",20140822,"IBM",190.41
"4443",20140825,"IBM",191.16
"4444",20140826,"IBM",192.99001
"4445",20140827,"IBM",192.25
"4446",20140828,"IBM",192
"4447",20140829,"IBM",192.3
"4448",20140902,"IBM",191.56
"4449",20140903,"IBM",191.95
"4450",20140904,"IBM",190.67999
"4451",20140905,"IBM",191.2
"4452",20140908,"IBM",190.14
"4453",20140909,"IBM",189.99001
"4454",20140910,"IBM",191.53999
"4455",20140911,"IBM",191.72
"4456",20140912,"IBM",191.28
"4457",20140915,"IBM",191.81
"4458",20140916,"IBM",192.96001
"4459",20140917,"IBM",192.8
"4460",20140918,"IBM",193.75
"4461",20140919,"IBM",194
"4462",20140922,"IBM",193.11
"4463",20140923,"IBM",191.62
"4464",20140924,"IBM",192.31
"4465",20140925,"IBM",189.00999
"4466",20140926,"IBM",190.06
"4467",20140929,"IBM",189.64
"4468",20140930,"IBM",189.83
"4469",20141001,"IBM",187.17
"4470",20141002,"IBM",186.91
"4471",20141003,"IBM",188.67
"4472",20141006,"IBM",189.03999
"4473",20141007,"IBM",185.71001
"4474",20141008,"IBM",189.36
"4475",20141009,"IBM",186.42
"4476",20141010,"IBM",185.92999
"4477",20141013,"IBM",183.52
"4478",20141014,"IBM",183.8
"4479",20141015,"IBM",181.75
"4480",20141016,"IBM",179.84
"4481",20141017,"IBM",182.05
"4482",20141020,"IBM",169.10001
"4483",20141021,"IBM",163.23
"4484",20141022,"IBM",161.78999
"4485",20141023,"IBM",162.17999
"4486",20141024,"IBM",162.08
"4487",20141027,"IBM",161.87
"4488",20141028,"IBM",163.60001
"4489",20141029,"IBM",163.46001
"4490",20141030,"IBM",164.35001
"4491",20141031,"IBM",164.39999
"4492",20141103,"IBM",164.36
"4493",20141104,"IBM",162.64999
"4494",20141105,"IBM",161.82001
"4495",20141106,"IBM",161.46001
"4496",20141107,"IBM",162.07001
"4497",20141110,"IBM",163.49001
"4498",20141111,"IBM",163.3
"4499",20141112,"IBM",161.92
"4500",20141113,"IBM",162.78999
"4501",20141114,"IBM",164.16
"4502",20141117,"IBM",164.16
"4503",20141118,"IBM",161.89
"4504",20141119,"IBM",161.42999
"4505",20141120,"IBM",160.64
"4506",20141121,"IBM",160.92
"4507",20141124,"IBM",162.14999
"4508",20141125,"IBM",161.75999
"4509",20141126,"IBM",161.95
"4510",20141128,"IBM",162.17
"4511",20141201,"IBM",161.53999
"4512",20141202,"IBM",162.67
"4513",20141203,"IBM",164.52
"4514",20141204,"IBM",164.05
"4515",20141205,"IBM",163.27
"4516",20141208,"IBM",161.86
"4517",20141209,"IBM",162.99001
"4518",20141210,"IBM",160.50999
"4519",20141211,"IBM",161.07001
"4520",20141212,"IBM",155.38
"4521",20141215,"IBM",153.06
"4522",20141216,"IBM",151.41
"4523",20141217,"IBM",151.92999
"4524",20141218,"IBM",157.67999
"4525",20141219,"IBM",158.50999
"4526",20141222,"IBM",161.44
"4527",20141223,"IBM",162.24001
"4528",20141224,"IBM",161.82001
"4529",20141226,"IBM",162.34
"4530",20141229,"IBM",160.50999
"4531",20141230,"IBM",160.05
"4532",20141231,"IBM",160.44
"4533",20150102,"IBM",162.06
"4534",20150105,"IBM",159.50999
"4535",20150106,"IBM",156.07001
"4536",20150107,"IBM",155.05
"4537",20150108,"IBM",158.42
"4538",20150109,"IBM",159.11
"4539",20150112,"IBM",156.44
"4540",20150113,"IBM",156.81
"4541",20150114,"IBM",155.8
"4542",20150115,"IBM",154.57001
"4543",20150116,"IBM",157.14
"4544",20150120,"IBM",156.95
"4545",20150121,"IBM",152.09
"4546",20150122,"IBM",155.39
"4547",20150123,"IBM",155.87
"4548",20150126,"IBM",156.36
"4549",20150127,"IBM",153.67
"4550",20150128,"IBM",151.55
"4551",20150129,"IBM",155.48
"4552",20150130,"IBM",153.31
"4553",20150202,"IBM",154.66
"4554",20150203,"IBM",158.47
"4555",20150204,"IBM",156.96001
"4556",20150205,"IBM",157.91
"4557",20150206,"IBM",156.72
"4558",20150209,"IBM",155.75
"4559",20150210,"IBM",158.56
"4560",20150211,"IBM",158.2
"4561",20150212,"IBM",158.52
"4562",20150213,"IBM",160.39999
"4563",20150217,"IBM",160.96001
"4564",20150218,"IBM",162.19
"4565",20150219,"IBM",163.89
"4566",20150220,"IBM",163.64999
"4567",20150223,"IBM",162.91
"4568",20150224,"IBM",164.83
"4569",20150225,"IBM",162.81
"4570",20150226,"IBM",160.87
"4571",20150227,"IBM",161.94
"4572",20150302,"IBM",160.48
"4573",20150303,"IBM",161.03
"4574",20150304,"IBM",159.42
"4575",20150305,"IBM",161.17999
"4576",20150306,"IBM",158.5
"4577",20150309,"IBM",160.77
"4578",20150310,"IBM",157.81
"4579",20150311,"IBM",156.8
"4580",20150312,"IBM",157.98
"4581",20150313,"IBM",154.28
"4582",20150316,"IBM",157.08
"4583",20150317,"IBM",156.96001
"4584",20150318,"IBM",159.81
"4585",20150319,"IBM",159.81
"4586",20150320,"IBM",162.88
"4587",20150323,"IBM",164.63
"4588",20150324,"IBM",163
"4589",20150325,"IBM",159.2
"4590",20150326,"IBM",160.59
"4591",20150327,"IBM",160.39999
"4592",20150330,"IBM",162.67
"4593",20150331,"IBM",160.5
"4594",20150401,"IBM",159.17999
"4595",20150402,"IBM",160.45
"4596",20150406,"IBM",162.03999
"4597",20150407,"IBM",162.07001
"4598",20150408,"IBM",161.85001
"4599",20150409,"IBM",162.34
"4600",20150410,"IBM",162.86
"4601",20150413,"IBM",162.38
"4602",20150414,"IBM",162.3
"4603",20150415,"IBM",164.13
"4604",20150416,"IBM",163.13
"4605",20150417,"IBM",160.67
"4606",20150420,"IBM",166.16
"4607",20150421,"IBM",164.25999
"4608",20150422,"IBM",165.36
"4609",20150423,"IBM",170.24001
"4610",20150424,"IBM",169.78
"4611",20150427,"IBM",170.73
"4612",20150428,"IBM",173.92
"4613",20150429,"IBM",174.39999
"4614",20150430,"IBM",171.28999
"4615",20150501,"IBM",173.67
"4616",20150504,"IBM",173.97
"4617",20150505,"IBM",173.08
"4618",20150506,"IBM",170.05
"4619",20150507,"IBM",170.99001
"4620",20150508,"IBM",172.67999
"4621",20150511,"IBM",171.12
"4622",20150512,"IBM",170.55
"4623",20150513,"IBM",172.28
"4624",20150514,"IBM",174.05
"4625",20150515,"IBM",173.25999
"4626",20150518,"IBM",173.06
"4627",20150519,"IBM",173.48
"4628",20150520,"IBM",173.75999
"4629",20150521,"IBM",173.34
"4630",20150522,"IBM",172.22
"4631",20150526,"IBM",170.13
"4632",20150527,"IBM",172
"4633",20150528,"IBM",171.71001
"4634",20150529,"IBM",169.64999
"4635",20150601,"IBM",170.17999
"4636",20150602,"IBM",169.64999
"4637",20150603,"IBM",169.92
"4638",20150604,"IBM",168.38
"4639",20150605,"IBM",167.39999
"4640",20150608,"IBM",165.34
"4641",20150609,"IBM",165.67999
"4642",20150610,"IBM",168.92
"4643",20150611,"IBM",168.78
"4644",20150612,"IBM",166.99001
"4645",20150615,"IBM",166.25999
"4646",20150616,"IBM",166.84
"4647",20150617,"IBM",167.17
"4648",20150618,"IBM",168.25
"4649",20150619,"IBM",166.99001
"4650",20150622,"IBM",167.73
"4651",20150623,"IBM",168.62
"4652",20150624,"IBM",166.97
"4653",20150625,"IBM",166.08
"4654",20150626,"IBM",165.46001
"4655",20150629,"IBM",162.97
"4656",20150630,"IBM",162.66
"4657",20150701,"IBM",164.49001
"4658",20150702,"IBM",165.09
"4659",20150706,"IBM",164.73
"4660",20150707,"IBM",165
"4661",20150708,"IBM",163.16
"4662",20150709,"IBM",163.85001
"4663",20150710,"IBM",166.95
"4664",20150713,"IBM",169.38
"4665",20150714,"IBM",168.61
"4666",20150715,"IBM",168.53
"4667",20150716,"IBM",171
"4668",20150717,"IBM",172.50999
"4669",20150720,"IBM",173.22
"4670",20150721,"IBM",163.07001
"4671",20150722,"IBM",160.35001
"4672",20150723,"IBM",161.73
"4673",20150724,"IBM",159.75
"4674",20150727,"IBM",159.07001
"4675",20150728,"IBM",160.05
"4676",20150729,"IBM",161.09
"4677",20150730,"IBM",160.96001
"4678",20150731,"IBM",161.99001
"4679",20150803,"IBM",158.71001
"4680",20150804,"IBM",157.60001
"4681",20150805,"IBM",157.89999
"4682",20150806,"IBM",156.32001
"4683",20150807,"IBM",155.12
"4684",20150810,"IBM",156.75
"4685",20150811,"IBM",155.50999
"4686",20150812,"IBM",156.16
"4687",20150813,"IBM",155.07001
"4688",20150814,"IBM",155.75
"4689",20150817,"IBM",156.31
"4690",20150818,"IBM",156.00999
"4691",20150819,"IBM",153.94
"4692",20150820,"IBM",152.66
"4693",20150821,"IBM",148.85001
"4694",20150824,"IBM",143.47
"4695",20150825,"IBM",140.96001
"4696",20150826,"IBM",146.7
"4697",20150827,"IBM",148.53999
"4698",20150828,"IBM",147.98
"4699",20150831,"IBM",147.89
"4700",20150901,"IBM",142.67999
"4701",20150902,"IBM",145.05
"4702",20150903,"IBM",146.78
"4703",20150904,"IBM",143.7
"4704",20150908,"IBM",147.23
"4705",20150909,"IBM",145.05
"4706",20150910,"IBM",146.2
"4707",20150911,"IBM",147.37
"4708",20150914,"IBM",145.64999
"4709",20150915,"IBM",147.53
"4710",20150916,"IBM",148.41
"4711",20150917,"IBM",148.14
"4712",20150918,"IBM",144.50999
"4713",20150921,"IBM",146.48
"4714",20150922,"IBM",144.42999
"4715",20150923,"IBM",143.66
"4716",20150924,"IBM",144.41
"4717",20150925,"IBM",145.42
"4718",20150928,"IBM",142.52
"4719",20150929,"IBM",142.47
"4720",20150930,"IBM",144.97
"4721",20151001,"IBM",143.59
"4722",20151002,"IBM",144.58
"4723",20151005,"IBM",149.03999
"4724",20151006,"IBM",148.78
"4725",20151007,"IBM",150.09
"4726",20151008,"IBM",152.28
"4727",20151009,"IBM",152.39
"4728",20151012,"IBM",151.14
"4729",20151013,"IBM",149.62
"4730",20151014,"IBM",150.00999
"4731",20151015,"IBM",150.09
"4732",20151016,"IBM",150.39
"4733",20151019,"IBM",149.22
"4734",20151020,"IBM",140.64
"4735",20151021,"IBM",140.92
"4736",20151022,"IBM",144.09
"4737",20151023,"IBM",144.67999
"4738",20151026,"IBM",143.66
"4739",20151027,"IBM",137.86
"4740",20151028,"IBM",140.83
"4741",20151029,"IBM",140.55
"4742",20151030,"IBM",140.08
"4743",20151102,"IBM",140.37
"4744",20151103,"IBM",141.88
"4745",20151104,"IBM",141.63
"4746",20151105,"IBM",139.89
"4747",20151106,"IBM",138.25
"4748",20151109,"IBM",135.31
"4749",20151110,"IBM",135.47
"4750",20151111,"IBM",135.02
"4751",20151112,"IBM",133.03999
"4752",20151113,"IBM",131.75
"4753",20151116,"IBM",133.71001
"4754",20151117,"IBM",133.82001
"4755",20151118,"IBM",135.82001
"4756",20151119,"IBM",136.74001
