PERMNO,date,Ticker,Price,Shares_outstanding,Stock_return,SP_Return,marketcap,beta
53866,2015-07-31,FDO,NA,114515,NA,0.019742,NA,0.7895267643903419
89003,2010-01-29,FIS,23.56,372478,0.005119,-0.036974,8775581.68,0.7895267643903419
89003,2010-02-26,FIS,22.54,374923,-0.043294,0.028514,8450764.42,0.7895267643903419
89003,2010-03-31,FIS,23.44,374923,0.039929,0.058796,8788195.120000001,0.7895267643903419
89003,2010-04-30,FIS,26.29,374345,0.121587,0.014759,9841530.049999999,0.7895267643903419
89003,2010-05-28,FIS,27.52,376587,0.046786,-0.081976,10363674.24,0.7895267643903419
89003,2010-06-30,FIS,26.82,376587,-0.025436,-0.053882,10100063.34,0.7895267643903419
89003,2010-07-30,FIS,28.67,379147,0.068978,0.068778,10870144.49,0.7895267643903419
89003,2010-08-31,FIS,25.85,379384,-0.098361,-0.047449,9807076.4,0.7895267643903419
89003,2010-09-30,FIS,27.13,299619,0.049516,0.087551,8128663.47,0.7895267643903419
89003,2010-10-29,FIS,27.1,299619,-0.001106,0.036856,8119674.9,0.7895267643903419
89003,2010-11-30,FIS,26.9,300961,-0.00738,-0.00229,8095850.899999999,0.7895267643903419
89003,2010-12-31,FIS,27.39,300961,0.018216,0.0653,8243321.79,0.7895267643903419
89003,2011-01-31,FIS,30.43,300961,0.110989,0.022646,9158243.23,0.7895267643903419
89003,2011-02-28,FIS,32.39,302550,0.06441,0.031957,9799594.5,0.7895267643903419
89003,2011-03-31,FIS,32.69,302550,0.009262,-0.001047,9890359.5,0.7895267643903419
89003,2011-04-29,FIS,33.11,304837,0.012848,0.028495,10093153.07,0.7895267643903419
89003,2011-05-31,FIS,32.18,305789,-0.028088,-0.013501,9840290.02,0.7895267643903419
89003,2011-06-30,FIS,30.79,305789,-0.043195,-0.018258,9415243.31,0.7895267643903419
89003,2011-07-29,FIS,30.02,305789,-0.025008,-0.021474,9179785.78,0.7895267643903419
89003,2011-08-31,FIS,28.18,305998,-0.061292,-0.056791,8623023.64,0.7895267643903419
89003,2011-09-30,FIS,24.32,305998,-0.136977,-0.071762,7441871.36,0.7895267643903419
89003,2011-10-31,FIS,26.18,305998,0.07648,0.107723,8011027.64,0.7895267643903419
89003,2011-11-30,FIS,24.09,299471,-0.079832,-0.005059,7214256.39,0.7895267643903419
89003,2011-12-30,FIS,26.59,299471,0.103777,0.008533,7962933.89,0.7895267643903419
89003,2012-01-31,FIS,28.56,299471,0.074088,0.043583,8552891.76,0.7895267643903419
89003,2012-02-29,FIS,31.73,289527,0.110994,0.040589,9186691.71,0.7895267643903419
89003,2012-03-30,FIS,33.12,289527,0.043807,0.031332,9589134.239999998,0.7895267643903419
89003,2012-04-30,FIS,33.67,295409,0.016606,-0.007497,9946421.030000001,0.7895267643903419
89003,2012-05-31,FIS,32.78,294804,-0.026433,-0.062651,9663675.120000001,0.7895267643903419
89003,2012-06-29,FIS,34.08,294804,0.039658,0.039555,10046920.32,0.7895267643903419
89003,2012-07-31,FIS,31.44,294804,-0.077465,0.012598,9268637.76,0.7895267643903419
89003,2012-08-31,FIS,31.5,294611,0.001908,0.019763,9280246.5,0.7895267643903419
89003,2012-09-28,FIS,31.22,294611,-0.008889,0.024236,9197755.42,0.7895267643903419
89003,2012-10-31,FIS,32.87,294611,0.052851,-0.019789,9683863.569999998,0.7895267643903419
89003,2012-11-30,FIS,36.1,293198,0.098266,0.002847,10584447.8,0.7895267643903419
89003,2012-12-31,FIS,34.81,293198,-0.035734,0.007068,10206222.38,0.7895267643903419
89003,2013-01-31,FIS,37.11,293198,0.066073,0.050428,10880577.78,0.7895267643903419
89003,2013-02-28,FIS,37.65,294489,0.014551,0.011061,11087510.85,0.7895267643903419
89003,2013-03-28,FIS,39.62,294489,0.052324,0.035988,11667654.18,0.7895267643903419
89003,2013-04-30,FIS,42.05,292545,0.061333,0.018086,12301517.25,0.7895267643903419
89003,2013-05-31,FIS,44.9,293112,0.067777,0.020763,13160728.799999999,0.7895267643903419
89003,2013-06-28,FIS,42.84,293112,-0.04588,-0.014999,12556918.08,0.7895267643903419
89003,2013-07-31,FIS,43.16,293112,0.00747,0.049462,12650713.92,0.7895267643903419
89003,2013-08-30,FIS,44.46,292107,0.03012,-0.031298,12987077.22,0.7895267643903419
89003,2013-09-30,FIS,46.44,292107,0.044534,0.029749,13565449.08,0.7895267643903419
89003,2013-10-31,FIS,48.75,292107,0.049742,0.044596,14240216.25,0.7895267643903419
89003,2013-11-29,FIS,50.68,291133,0.03959,0.028049,14754620.44,0.7895267643903419
89003,2013-12-31,FIS,53.68,291133,0.059195,0.023563,15628019.44,0.7895267643903419
89003,2014-01-31,FIS,50.7,291133,-0.055514,-0.035583,14760443.100000001,0.7895267643903419
89003,2014-02-28,FIS,55.61,290669,0.096844,0.043117,16164103.09,0.7895267643903419
89003,2014-03-31,FIS,53.45,290669,-0.038842,0.006932,15536258.05,0.7895267643903419
89003,2014-04-30,FIS,53.43,287671,-3.74e-4,0.006201,15370261.53,0.7895267643903419
89003,2014-05-30,FIS,54.15,287797,0.013476,0.02103,15584207.549999999,0.7895267643903419
89003,2014-06-30,FIS,54.74,287797,0.010896,0.019058,15754007.780000001,0.7895267643903419
89003,2014-07-31,FIS,56.4,287797,0.030325,-0.01508,16231750.799999999,0.7895267643903419
89003,2014-08-29,FIS,56.75,285418,0.006206,0.037655,16197471.5,0.7895267643903419
89003,2014-09-30,FIS,56.3,285418,-0.00793,-0.015514,16069033.399999999,0.7895267643903419
89003,2014-10-31,FIS,58.39,285418,0.037123,0.023201,16665557.02,0.7895267643903419
89003,2014-11-28,FIS,61.19,283751,0.047953,0.024534,17362723.689999998,0.7895267643903419
89003,2014-12-31,FIS,62.2,283751,0.016506,-0.004189,17649312.2,0.7895267643903419
89003,2015-01-30,FIS,62.43,283751,0.003698,-0.031041,17714574.93,0.7895267643903419
89003,2015-02-27,FIS,67.59,285067,0.082653,0.054893,19267678.53,0.7895267643903419
89003,2015-03-31,FIS,68.06,285067,0.006954,-0.017396,19401660.02,0.7895267643903419
89003,2015-04-30,FIS,62.49,283306,-0.081839,0.008521,17703791.94,0.7895267643903419
89003,2015-05-29,FIS,62.7,283464,0.003361,0.010491,17773192.8,0.7895267643903419
89003,2015-06-30,FIS,61.8,283464,-0.014354,-0.021012,17518075.2,0.7895267643903419
89003,2015-07-31,FIS,65.43,283464,0.058738,0.019742,18547049.520000003,0.7895267643903419
89003,2015-08-31,FIS,69.06,281583,0.055479,-0.062581,19446121.98,0.7895267643903419
89003,2015-09-30,FIS,67.08,281583,-0.028671,-0.026443,18888587.64,0.7895267643903419
89003,2015-10-30,FIS,72.92,281583,0.08706,0.082983,20533032.36,0.7895267643903419
89003,2015-11-30,FIS,63.67,282154,-0.126851,5.05e-4,17964745.18,0.7895267643903419
89003,2015-12-31,FIS,60.6,323994,-0.048217,-0.01753,19634036.400000002,0.7895267643903419
10696,2010-01-29,FISV,45.04,153200,-0.070957,-0.036974,6900128.0,0.7895267643903419
10696,2010-02-26,FISV,48.21,152320,0.070382,0.028514,7343347.2,0.7895267643903419
10696,2010-03-31,FISV,50.76,152600,0.052894,0.058796,7745976.0,0.7895267643903419
10696,2010-04-30,FISV,51.13,152600,0.007289,0.014759,7802438.0,0.7895267643903419
10696,2010-05-28,FISV,47.55,152610,-0.070018,-0.081976,7256605.5,0.7895267643903419
10696,2010-06-30,FISV,45.66,150100,-0.039748,-0.053882,6853565.999999999,0.7895267643903419
10696,2010-07-30,FISV,50.1,150100,0.09724,0.068778,7520010.0,0.7895267643903419
10696,2010-08-31,FISV,50.01,150104,-0.001796,-0.047449,7506701.04,0.7895267643903419
10696,2010-09-30,FISV,53.82,149400,0.076185,0.087551,8040708.0,0.7895267643903419
10696,2010-10-29,FISV,54.52,149400,0.013006,0.036856,8145288.000000001,0.7895267643903419
10696,2010-11-30,FISV,55.3,148720,0.014307,-0.00229,8224216.0,0.7895267643903419
10696,2010-12-31,FISV,58.56,146900,0.058951,0.0653,8602464.0,0.7895267643903419
10696,2011-01-31,FISV,61.77,146900,0.054816,0.022646,9074013.0,0.7895267643903419
10696,2011-02-28,FISV,63.27,146077,0.024284,0.031957,9242291.790000001,0.7895267643903419
10696,2011-03-31,FISV,62.72,143700,-0.008693,-0.001047,9012864.0,0.7895267643903419
10696,2011-04-29,FISV,61.31,143611,-0.022481,0.028495,8804790.41,0.7895267643903419
10696,2011-05-31,FISV,64.52,143611,0.052357,-0.013501,9265781.719999999,0.7895267643903419
10696,2011-06-30,FISV,62.63,141500,-0.029293,-0.018258,8862145.0,0.7895267643903419
10696,2011-07-29,FISV,60.36,141552,-0.036245,-0.021474,8544078.72,0.7895267643903419
10696,2011-08-31,FISV,55.83,141552,-0.07505,-0.056791,7902848.16,0.7895267643903419
10696,2011-09-30,FISV,50.77,140800,-0.090632,-0.071762,7148416.0,0.7895267643903419
10696,2011-10-31,FISV,58.87,140859,0.159543,0.107723,8292369.33,0.7895267643903419
10696,2011-11-30,FISV,57.66,140859,-0.020554,-0.005059,8121929.9399999995,0.7895267643903419
10696,2011-12-30,FISV,58.74,140100,0.018731,0.008533,8229474.0,0.7895267643903419
10696,2012-01-31,FISV,62.89,140100,0.07065,0.043583,8810889.0,0.7895267643903419
10696,2012-02-29,FISV,66.3,138589,0.054222,0.040589,9188450.7,0.7895267643903419
10696,2012-03-30,FISV,69.39,137300,0.046606,0.031332,9527247.0,0.7895267643903419
10696,2012-04-30,FISV,70.29,136483,0.01297,-0.007497,9593390.07,0.7895267643903419
10696,2012-05-31,FISV,67.43,136483,-0.040689,-0.062651,9203048.690000001,0.7895267643903419
10696,2012-06-29,FISV,72.22,135600,0.071037,0.039555,9793032.0,0.7895267643903419
10696,2012-07-31,FISV,70.13,135670,-0.028939,0.012598,9514537.1,0.7895267643903419
10696,2012-08-31,FISV,71.31,135670,0.016826,0.019763,9674627.700000001,0.7895267643903419
10696,2012-09-28,FISV,74.03,133800,0.038143,0.024236,9905214.0,0.7895267643903419
10696,2012-10-31,FISV,74.86,133473,0.011212,-0.019789,9991788.78,0.7895267643903419
10696,2012-11-30,FISV,76.99,133473,0.028453,0.002847,10276086.27,0.7895267643903419
10696,2012-12-31,FISV,79.03,133400,0.026497,0.007068,10542602.0,0.7895267643903419
10696,2013-01-31,FISV,80.31,133400,0.016196,0.050428,10713354.0,0.7895267643903419
10696,2013-02-28,FISV,82.24,133504,0.024032,0.011061,10979368.959999999,0.7895267643903419
10696,2013-03-28,FISV,87.86,133200,0.068337,0.035988,11702952.0,0.7895267643903419
10696,2013-04-30,FISV,91.11,133163,0.036991,0.018086,12132480.93,0.7895267643903419
10696,2013-05-31,FISV,87.16,133163,-0.043354,0.020763,11606487.08,0.7895267643903419
10696,2013-06-28,FISV,87.41,131100,0.002868,-0.014999,11459451.0,0.7895267643903419
10696,2013-07-31,FISV,96.24,130090,0.101018,0.049462,12519861.6,0.7895267643903419
10696,2013-08-30,FISV,96.27,130090,3.12e-4,-0.031298,12523764.299999999,0.7895267643903419
10696,2013-09-30,FISV,101.05,129300,0.049652,0.029749,13065765.0,0.7895267643903419
10696,2013-10-31,FISV,104.73,128969,0.036418,0.044596,13506923.370000001,0.7895267643903419
10696,2013-11-29,FISV,109.89,128969,0.04927,0.028049,14172403.41,0.7895267643903419
10696,2013-12-31,FISV,59.05,256700,0.074711,0.023563,15158135.0,0.7895267643903419
10696,2014-01-31,FISV,56.05,256700,-0.050804,-0.035583,14388035.0,0.7895267643903419
10696,2014-02-28,FISV,58.05,254487,0.035682,0.043117,14772970.35,0.7895267643903419
10696,2014-03-31,FISV,56.69,251600,-0.023428,0.006932,14263204.0,0.7895267643903419
10696,2014-04-30,FISV,60.78,249228,0.072147,0.006201,15148077.84,0.7895267643903419
10696,2014-05-30,FISV,60.11,249228,-0.011023,0.02103,14981095.08,0.7895267643903419
10696,2014-06-30,FISV,60.32,249100,0.003494,0.019058,15025712.0,0.7895267643903419
10696,2014-07-31,FISV,61.67,249219,0.022381,-0.01508,15369335.73,0.7895267643903419
10696,2014-08-29,FISV,64.47,249219,0.045403,0.037655,16067148.93,0.7895267643903419
10696,2014-09-30,FISV,64.635,245300,0.002559,-0.015514,15854965.500000002,0.7895267643903419
10696,2014-10-31,FISV,69.48,243966,0.074959,0.023201,16950757.68,0.7895267643903419
10696,2014-11-28,FISV,71.49,243966,0.028929,0.024534,17441129.34,0.7895267643903419
10696,2014-12-31,FISV,70.97,240300,-0.007274,-0.004189,17054091.0,0.7895267643903419
10696,2015-01-30,FISV,72.53,240300,0.021981,-0.031041,17428959.0,0.7895267643903419
10696,2015-02-27,FISV,78.07,238693,0.076382,0.054893,18634762.509999998,0.7895267643903419
10696,2015-03-31,FISV,79.4,237700,0.017036,-0.017396,18873380.0,0.7895267643903419
10696,2015-04-30,FISV,77.6,236789,-0.02267,0.008521,18374826.4,0.7895267643903419
10696,2015-05-29,FISV,80.15,236789,0.032861,0.010491,18978638.35,0.7895267643903419
10696,2015-06-30,FISV,82.83,235200,0.033437,-0.021012,19481616.0,0.7895267643903419
10696,2015-07-31,FISV,86.86,234578,0.048654,0.019742,20375445.08,0.7895267643903419
10696,2015-08-31,FISV,85.27,234578,-0.018305,-0.062581,20002466.06,0.7895267643903419
10696,2015-09-30,FISV,86.61,229500,0.015715,-0.026443,19876995.0,0.7895267643903419
10696,2015-10-30,FISV,96.51,228539,0.114306,0.082983,22056298.89,0.7895267643903419
10696,2015-11-30,FISV,96.24,228539,-0.002798,5.05e-4,21994593.36,0.7895267643903419
10696,2015-12-31,FISV,91.46,228539,-0.049667,-0.01753,20902176.939999998,0.7895267643903419
15456,2010-01-29,FL,11.29,156515,0.013465,-0.036974,1767054.3499999999,0.7895267643903419
15456,2010-02-26,FL,12.97,156515,0.148804,0.028514,2029999.55,0.7895267643903419
15456,2010-03-31,FL,15.04,156600,0.159599,0.058796,2355264.0,0.7895267643903419
15456,2010-04-30,FL,15.35,156600,0.020612,0.014759,2403810.0,0.7895267643903419
15456,2010-05-28,FL,14.91,156600,-0.028665,-0.081976,2334906.0,0.7895267643903419
15456,2010-06-30,FL,12.62,156206,-0.153588,-0.053882,1971319.72,0.7895267643903419
15456,2010-07-30,FL,13.59,156206,0.076862,0.068778,2122839.54,0.7895267643903419
15456,2010-08-31,FL,11.74,156206,-0.13613,-0.047449,1833858.44,0.7895267643903419
15456,2010-09-30,FL,14.53,155675,0.237649,0.087551,2261957.75,0.7895267643903419
15456,2010-10-29,FL,15.93,155675,0.096352,0.036856,2479902.75,0.7895267643903419
15456,2010-11-30,FL,18.87,155675,0.184557,-0.00229,2937587.25,0.7895267643903419
15456,2010-12-31,FL,19.62,155037,0.039746,0.0653,3041825.94,0.7895267643903419
15456,2011-01-31,FL,17.86,155037,-0.089704,0.022646,2768960.82,0.7895267643903419
15456,2011-02-28,FL,19.87,155037,0.112542,0.031957,3080585.19,0.7895267643903419
15456,2011-03-31,FL,19.72,154717,-0.007549,-0.001047,3051019.2399999998,0.7895267643903419
15456,2011-04-29,FL,21.52,154717,0.091278,0.028495,3329509.84,0.7895267643903419
15456,2011-05-31,FL,24.94,154717,0.158922,-0.013501,3858641.98,0.7895267643903419
15456,2011-06-30,FL,23.76,153842,-0.047314,-0.018258,3655285.9200000004,0.7895267643903419
15456,2011-07-29,FL,21.73,153842,-0.085438,-0.021474,3342986.66,0.7895267643903419
15456,2011-08-31,FL,20.87,153842,-0.039577,-0.056791,3210682.54,0.7895267643903419
15456,2011-09-30,FL,20.09,152958,-0.037374,-0.071762,3072926.22,0.7895267643903419
15456,2011-10-31,FL,21.86,152958,0.088104,0.107723,3343661.88,0.7895267643903419
15456,2011-11-30,FL,23.59,152958,0.07914,-0.005059,3608279.22,0.7895267643903419
15456,2011-12-30,FL,23.84,151231,0.010598,0.008533,3605347.04,0.7895267643903419
15456,2012-01-31,FL,26.24,151231,0.100671,0.043583,3968301.44,0.7895267643903419
15456,2012-02-29,FL,29.17,151231,0.111662,0.040589,4411408.2700000005,0.7895267643903419
15456,2012-03-30,FL,31.05,151895,0.06445,0.031332,4716339.75,0.7895267643903419
15456,2012-04-30,FL,30.59,151895,-0.014815,-0.007497,4646468.05,0.7895267643903419
15456,2012-05-31,FL,31.74,151895,0.037594,-0.062651,4821147.3,0.7895267643903419
15456,2012-06-29,FL,30.58,151576,-0.036547,0.039555,4635194.08,0.7895267643903419
15456,2012-07-31,FL,33.02,151576,0.079791,0.012598,5005039.5200000005,0.7895267643903419
15456,2012-08-31,FL,34.57,151576,0.046941,0.019763,5239982.32,0.7895267643903419
15456,2012-09-28,FL,35.5,151019,0.026902,0.024236,5361174.5,0.7895267643903419
15456,2012-10-31,FL,33.5,151019,-0.056338,-0.019789,5059136.5,0.7895267643903419
15456,2012-11-30,FL,35.84,151019,0.069851,0.002847,5412520.960000001,0.7895267643903419
15456,2012-12-31,FL,32.12,150725,-0.103795,0.007068,4841287.0,0.7895267643903419
15456,2013-01-31,FL,34.35,150725,0.069427,0.050428,5177403.75,0.7895267643903419
15456,2013-02-28,FL,34.19,150725,-0.004658,0.011061,5153287.75,0.7895267643903419
15456,2013-03-28,FL,34.24,150725,0.001463,0.035988,5160824.0,0.7895267643903419
15456,2013-04-30,FL,34.87,150129,0.018399,0.018086,5234998.2299999995,0.7895267643903419
15456,2013-05-31,FL,34.32,150129,-0.015773,0.020763,5152427.28,0.7895267643903419
15456,2013-06-28,FL,35.13,150764,0.023601,-0.014999,5296339.32,0.7895267643903419
15456,2013-07-31,FL,36.13,150764,0.028466,0.049462,5447103.32,0.7895267643903419
15456,2013-08-30,FL,32.2,150764,-0.108774,-0.031298,4854600.800000001,0.7895267643903419
15456,2013-09-30,FL,33.94,148495,0.054037,0.029749,5039920.3,0.7895267643903419
15456,2013-10-31,FL,34.7,148495,0.022393,0.044596,5152776.5,0.7895267643903419
15456,2013-11-29,FL,38.89,148495,0.120749,0.028049,5774970.55,0.7895267643903419
15456,2013-12-31,FL,41.44,146739,0.06557,0.023563,6080864.159999999,0.7895267643903419
15456,2014-01-31,FL,38.6,146739,-0.068533,-0.035583,5664125.4,0.7895267643903419
15456,2014-02-28,FL,41.71,146739,0.08057,0.043117,6120483.69,0.7895267643903419
15456,2014-03-31,FL,46.98,146739,0.126349,0.006932,6893798.22,0.7895267643903419
15456,2014-04-30,FL,46.53,145818,-0.009579,0.006201,6784911.54,0.7895267643903419
15456,2014-05-30,FL,48.18,145818,0.035461,0.02103,7025511.24,0.7895267643903419
15456,2014-06-30,FL,50.72,144697,0.052719,0.019058,7339031.84,0.7895267643903419
15456,2014-07-31,FL,47.53,144697,-0.062894,-0.01508,6877448.41,0.7895267643903419
15456,2014-08-29,FL,56.11,144697,0.180518,0.037655,8118948.67,0.7895267643903419
15456,2014-09-30,FL,55.65,143714,-0.008198,-0.015514,7997684.1,0.7895267643903419
15456,2014-10-31,FL,56.01,143714,0.006469,0.023201,8049421.14,0.7895267643903419
15456,2014-11-28,FL,57.29,143714,0.022853,0.024534,8233375.06,0.7895267643903419
15456,2014-12-31,FL,56.18,142086,-0.019375,-0.004189,7982391.4799999995,0.7895267643903419
15456,2015-01-30,FL,53.22,142086,-0.052688,-0.031041,7561816.92,0.7895267643903419
15456,2015-02-27,FL,56.17,142086,0.05543,0.054893,7980970.62,0.7895267643903419
15456,2015-03-31,FL,63.0,139650,0.121595,-0.017396,8797950.0,0.7895267643903419
15456,2015-04-30,FL,59.45,139852,-0.056349,0.008521,8314201.4,0.7895267643903419
15456,2015-05-29,FL,63.2,139852,0.063078,0.010491,8838646.4,0.7895267643903419
15456,2015-06-30,FL,67.01,139303,0.060285,-0.021012,9334694.030000001,0.7895267643903419
15456,2015-07-31,FL,70.55,139303,0.052828,0.019742,9827826.65,0.7895267643903419
15456,2015-08-31,FL,70.79,139303,0.003402,-0.062581,9861259.370000001,0.7895267643903419
15456,2015-09-30,FL,71.97,139382,0.016669,-0.026443,10031322.54,0.7895267643903419
15456,2015-10-30,FL,67.75,139382,-0.058636,0.082983,9443130.5,0.7895267643903419
15456,2015-11-30,FL,65.0,139382,-0.04059,5.05e-4,9059830.0,0.7895267643903419
15456,2015-12-31,FL,65.09,137262,0.001385,-0.01753,8934383.58,0.7895267643903419
90925,2010-01-29,FNF,12.9,230399,-0.041605,-0.036974,2972147.1,0.7895267643903419
90925,2010-02-26,FNF,14.25,230399,0.104651,0.028514,3283185.75,0.7895267643903419
90925,2010-03-31,FNF,14.82,227389,0.04,0.058796,3369904.98,0.7895267643903419
90925,2010-04-30,FNF,15.18,229679,0.024292,0.014759,3486527.2199999997,0.7895267643903419
90925,2010-05-28,FNF,14.42,229679,-0.050066,-0.081976,3311971.18,0.7895267643903419
90925,2010-06-30,FNF,12.99,229679,-0.099168,-0.053882,2983530.21,0.7895267643903419
90925,2010-07-30,FNF,14.77,228181,0.137029,0.068778,3370233.37,0.7895267643903419
90925,2010-08-31,FNF,14.5,228181,-0.01828,-0.047449,3308624.5,0.7895267643903419
90925,2010-09-30,FNF,15.71,228181,0.083448,0.087551,3584723.5100000002,0.7895267643903419
90925,2010-10-29,FNF,13.39,228181,-0.147677,0.036856,3055343.5900000003,0.7895267643903419
90925,2010-11-30,FNF,13.5,226978,0.008215,-0.00229,3064203.0,0.7895267643903419
90925,2010-12-31,FNF,13.68,226978,0.013333,0.0653,3105059.04,0.7895267643903419
90925,2011-01-31,FNF,13.45,226978,-0.016813,0.022646,3052854.0999999996,0.7895267643903419
90925,2011-02-28,FNF,13.85,223726,0.02974,0.031957,3098605.1,0.7895267643903419
90925,2011-03-31,FNF,14.13,223726,0.020217,-0.001047,3161248.3800000004,0.7895267643903419
90925,2011-04-29,FNF,15.44,223215,0.092711,0.028495,3446439.6,0.7895267643903419
90925,2011-05-31,FNF,15.98,223267,0.034974,-0.013501,3567806.66,0.7895267643903419
90925,2011-06-30,FNF,15.74,223267,-0.015019,-0.018258,3514222.58,0.7895267643903419
90925,2011-07-29,FNF,16.3,223493,0.035578,-0.021474,3642935.9000000004,0.7895267643903419
90925,2011-08-31,FNF,16.99,223493,0.042331,-0.056791,3797146.07,0.7895267643903419
90925,2011-09-30,FNF,15.18,223493,-0.106533,-0.071762,3392623.7399999998,0.7895267643903419
90925,2011-10-31,FNF,15.44,219174,0.017128,0.107723,3384046.56,0.7895267643903419
90925,2011-11-30,FNF,15.87,219174,0.02785,-0.005059,3478291.38,0.7895267643903419
90925,2011-12-30,FNF,15.93,219174,0.003781,0.008533,3491441.82,0.7895267643903419
90925,2012-01-31,FNF,18.19,219174,0.141871,0.043583,3986775.06,0.7895267643903419
90925,2012-02-29,FNF,17.26,221573,-0.051127,0.040589,3824349.9800000004,0.7895267643903419
90925,2012-03-30,FNF,18.03,221573,0.044612,0.031332,3994961.1900000004,0.7895267643903419
90925,2012-04-30,FNF,19.27,222803,0.068774,-0.007497,4293413.81,0.7895267643903419
90925,2012-05-31,FNF,18.84,222803,-0.022314,-0.062651,4197608.52,0.7895267643903419
90925,2012-06-29,FNF,19.26,222803,0.022293,0.039555,4291185.78,0.7895267643903419
90925,2012-07-31,FNF,18.62,224239,-0.033229,0.012598,4175330.18,0.7895267643903419
90925,2012-08-31,FNF,18.84,224239,0.011815,0.019763,4224662.76,0.7895267643903419
90925,2012-09-28,FNF,21.39,224239,0.13535,0.024236,4796472.21,0.7895267643903419
90925,2012-10-31,FNF,21.41,224239,9.35e-4,-0.019789,4800956.99,0.7895267643903419
90925,2012-11-30,FNF,24.21,225337,0.13078,0.002847,5455408.7700000005,0.7895267643903419
90925,2012-12-31,FNF,23.55,225337,-0.027261,0.007068,5306686.350000001,0.7895267643903419
90925,2013-01-31,FNF,25.1,225337,0.065817,0.050428,5655958.7,0.7895267643903419
90925,2013-02-28,FNF,24.94,228595,-0.006374,0.011061,5701159.300000001,0.7895267643903419
90925,2013-03-28,FNF,25.23,228595,0.011628,0.035988,5767451.850000001,0.7895267643903419
90925,2013-04-30,FNF,26.85,227371,0.064209,0.018086,6104911.350000001,0.7895267643903419
90925,2013-05-31,FNF,26.31,219106,-0.020112,0.020763,5764678.859999999,0.7895267643903419
90925,2013-06-28,FNF,23.81,227604,-0.095021,-0.014999,5419251.239999999,0.7895267643903419
90925,2013-07-31,FNF,24.48,227604,0.028139,0.049462,5571745.92,0.7895267643903419
90925,2013-08-30,FNF,23.71,228247,-0.031454,-0.031298,5411736.37,0.7895267643903419
90925,2013-09-30,FNF,26.6,228247,0.12189,0.029749,6071370.2,0.7895267643903419
90925,2013-10-31,FNF,28.15,250215,0.058271,0.044596,7043552.25,0.7895267643903419
90925,2013-11-29,FNF,29.07,249721,0.032682,0.028049,7259389.47,0.7895267643903419
90925,2013-12-31,FNF,32.45,249721,0.116271,0.023563,8103446.450000001,0.7895267643903419
90925,2014-01-31,FNF,31.54,275621,-0.028043,-0.035583,8693086.34,0.7895267643903419
90925,2014-02-28,FNF,33.06,276328,0.048193,0.043117,9135403.68,0.7895267643903419
90925,2014-03-31,FNF,31.44,276328,-0.049002,0.006932,8687752.32,0.7895267643903419
90925,2014-04-30,FNF,32.18,276328,0.023537,0.006201,8892235.04,0.7895267643903419
90925,2014-05-30,FNF,33.34,276850,0.036047,0.02103,9230179.000000002,0.7895267643903419
90925,2014-06-30,FNF,32.76,276850,-0.017397,0.019058,9069606.0,0.7895267643903419
90925,2014-07-31,FNF,27.11,276000,-0.013067,-0.01508,7482360.0,0.7895267643903419
90925,2014-08-29,FNF,28.31,277475,0.044264,0.037655,7855317.25,0.7895267643903419
90925,2014-09-30,FNF,27.74,277475,-0.020134,-0.015514,7697156.5,0.7895267643903419
90925,2014-10-31,FNF,29.84,277475,0.075703,0.023201,8279854.0,0.7895267643903419
90925,2014-11-28,FNF,32.4,277908,0.085791,0.024534,9004219.2,0.7895267643903419
90925,2014-12-31,FNF,34.45,277908,0.063272,-0.004189,9573930.600000001,0.7895267643903419
90925,2015-01-30,FNF,35.1,277908,0.018868,-0.031041,9754570.8,0.7895267643903419
90925,2015-02-27,FNF,36.72,277763,0.046154,0.054893,10199457.36,0.7895267643903419
90925,2015-03-31,FNF,36.76,279934,0.001089,-0.017396,10290373.84,0.7895267643903419
90925,2015-04-30,FNF,35.99,279934,-0.020947,0.008521,10074824.66,0.7895267643903419
90925,2015-05-29,FNF,37.96,280453,0.054737,0.010491,10645995.88,0.7895267643903419
90925,2015-06-30,FNF,36.99,280453,-0.025553,-0.021012,10373956.47,0.7895267643903419
90925,2015-07-31,FNF,39.09,279565,0.056772,0.019742,10928195.850000001,0.7895267643903419
90925,2015-08-31,FNF,36.41,279565,-0.06856,-0.062581,10178961.649999999,0.7895267643903419
90925,2015-09-30,FNF,35.47,279565,-0.025817,-0.026443,9916170.549999999,0.7895267643903419
90925,2015-10-30,FNF,35.28,277517,-0.005357,0.082983,9790799.76,0.7895267643903419
90925,2015-11-30,FNF,35.85,277517,0.016156,5.05e-4,9948984.450000001,0.7895267643903419
90925,2015-12-31,FNF,34.67,277517,-0.032915,-0.01753,9621514.39,0.7895267643903419
48020,2010-01-29,FOH,1.24,26418,-0.205128,-0.036974,32758.32,0.7895267643903419
48020,2010-02-26,FOH,1.246,26430,0.004839,0.028514,32931.78,0.7895267643903419
48020,2010-03-31,FOH,1.1799,26418,-0.05305,0.058796,31170.5982,0.7895267643903419
48020,2010-04-30,FOH,1.09,29337,-0.076193,0.014759,31977.33,0.7895267643903419
48020,2010-05-28,FOH,0.9,38018,-0.174312,-0.081976,34216.200000000004,0.7895267643903419
48020,2010-06-30,FOH,0.75,38118,-0.166667,-0.053882,28588.5,0.7895267643903419
48020,2010-07-30,FOH,0.92,38118,0.226667,0.068778,35068.560000000005,0.7895267643903419
